Date,Adj Close,Close,High,Low,Open,Volume
2020-01-02,26.23084831237793,26.950000762939453,27.34000015258789,26.690000534057617,27.329999923706055,3385800
2020-01-03,26.075119018554688,26.790000915527344,26.940000534057617,26.729999542236328,26.770000457763672,3405400
2020-01-06,26.036184310913086,26.75,27.0,26.68000030517578,26.770000457763672,3513900
2020-01-07,26.152982711791992,26.8700008392334,26.8799991607666,26.3700008392334,26.760000228881836,4252100
2020-01-08,25.929119110107422,26.639999389648438,26.940000534057617,26.6200008392334,26.920000076293945,5922600
2020-01-09,25.744190216064453,26.450000762939453,26.610000610351562,26.309999465942383,26.610000610351562,5709400
2020-01-10,25.59819221496582,26.299999237060547,26.440000534057617,25.899999618530273,26.43000030517578,8430700
2020-01-13,25.578725814819336,26.280000686645508,26.479999542236328,26.200000762939453,26.299999237060547,4303600
2020-01-14,25.948585510253906,26.65999984741211,26.81999969482422,26.450000762939453,26.579999923706055,4837200
2020-01-15,26.27951431274414,27.0,27.110000610351562,26.65999984741211,26.700000762939453,3302800
2020-01-16,26.32817840576172,27.049999237060547,27.170000076293945,26.780000686645508,27.09000015258789,4761000
2020-01-17,26.32817840576172,27.049999237060547,27.200000762939453,26.899999618530273,27.059999465942383,4882400
2020-01-21,26.289247512817383,27.010000228881836,27.170000076293945,26.809999465942383,27.06999969482422,5347700
2020-01-22,25.481395721435547,26.18000030517578,27.270000457763672,26.170000076293945,27.06999969482422,11147400
2020-01-23,26.211381912231445,26.93000030517578,26.969999313354492,26.110000610351562,26.149999618530273,5030500
2020-01-24,25.753921508789062,26.459999084472656,26.8700008392334,26.260000228881836,26.8700008392334,6227400
2020-01-27,25.51059341430664,26.209999084472656,26.6299991607666,26.139999389648438,26.450000762939453,4298500
2020-01-28,25.607925415039062,26.309999465942383,26.450000762939453,26.059999465942383,26.280000686645508,4442200
2020-01-29,25.8707218170166,26.579999923706055,26.65999984741211,26.309999465942383,26.329999923706055,3266400
2020-01-30,25.95831871032715,26.670000076293945,26.729999542236328,26.43000030517578,26.559999465942383,2631500
2020-01-31,25.773387908935547,26.479999542236328,26.700000762939453,26.200000762939453,26.6299991607666,5125400
2020-02-03,25.63712501525879,26.34000015258789,26.760000228881836,26.329999923706055,26.530000686645508,5998600
2020-02-04,25.812320709228516,26.520000457763672,26.739999771118164,26.229999542236328,26.309999465942383,5840800
2020-02-05,26.036184310913086,26.75,26.940000534057617,26.420000076293945,26.530000686645508,4011900
2020-02-06,26.14324951171875,26.860000610351562,26.940000534057617,26.56999969482422,26.75,4190400
2020-02-07,26.00698471069336,26.719999313354492,26.90999984741211,26.65999984741211,26.90999984741211,4284700
2020-02-10,26.14324951171875,26.860000610351562,27.399999618530273,26.56999969482422,26.719999313354492,3708700
2020-02-11,26.308712005615234,27.030000686645508,27.149999618530273,26.90999984741211,26.950000762939453,2051000
2020-02-12,26.396310806274414,27.1200008392334,27.190000534057617,26.940000534057617,27.030000686645508,2535100
2020-02-13,26.454710006713867,27.18000030517578,27.25,27.0,27.010000228881836,2565700
2020-02-14,26.454710006713867,27.18000030517578,27.530000686645508,27.110000610351562,27.299999237060547,3707600
2020-02-18,26.357378005981445,27.079999923706055,27.3700008392334,26.959999084472656,27.18000030517578,5284800
2020-02-19,26.003190994262695,26.43000030517578,26.860000610351562,26.239999771118164,26.739999771118164,6321000
2020-02-20,25.304655075073242,25.719999313354492,26.389999389648438,25.530000686645508,26.329999923706055,9634500
2020-02-21,24.86192512512207,25.270000457763672,25.780000686645508,25.229999542236328,25.6200008392334,13501900
2020-02-24,24.81273078918457,25.219999313354492,25.299999237060547,24.739999771118164,25.06999969482422,6522800
2020-02-25,24.094518661499023,24.489999771118164,25.450000762939453,24.450000762939453,25.229999542236328,6731300
2020-02-26,23.691139221191406,24.079999923706055,24.75,24.040000915527344,24.5,5898600
2020-02-27,23.76984977722168,24.15999984741211,25.329999923706055,23.600000381469727,24.110000610351562,12105400
2020-02-28,22.648258209228516,23.020000457763672,23.790000915527344,22.479999542236328,23.739999771118164,12507100
2020-03-02,23.366470336914062,23.75,23.75,22.790000915527344,23.079999923706055,7324600
2020-03-03,22.726966857910156,23.100000381469727,24.18000030517578,22.799999237060547,23.639999389648438,10594000
2020-03-04,23.435338973999023,23.81999969482422,23.950000762939453,22.959999084472656,23.270000457763672,6441600
2020-03-05,22.303909301757812,22.670000076293945,23.469999313354492,22.489999771118164,23.43000030517578,9387500
2020-03-06,21.201995849609375,21.549999237060547,22.110000610351562,20.93000030517578,22.0,11016500
2020-03-09,17.738840103149414,18.030000686645508,21.549999237060547,17.15999984741211,20.639999389648438,11313700
2020-03-10,18.40785789489746,18.709999084472656,18.809999465942383,17.420000076293945,18.6299991607666,14277200
2020-03-11,17.374814987182617,17.65999984741211,18.25,16.969999313354492,18.1200008392334,16227900
2020-03-12,14.62986946105957,14.869999885559082,16.399999618530273,14.630000114440918,16.34000015258789,13141000
2020-03-13,15.298888206481934,15.550000190734863,15.739999771118164,14.0,15.569999694824219,11802100
